"product","categoria","idGuest","convidado","total"
"papo-de-parceiro","Papo de Parceiro",1212142055,"Maurici Pinto Oliveira",1
"papo-de-parceiro","Papo de Parceiro",1212142217,"Pedro Alvim",1
"papo-de-parceiro","Papo de Parceiro",1212141997,"Rodrigo Antonio Bós Vidal",1
"papo-de-parceiro","Papo de Parceiro",1212142303,"Silvia Andrade Machado",1
"papo-de-parceiro","Papo de Parceiro",2003,"Sra. Jovem Nerd",1
"papo-de-parceiro","Papo de Parceiro",1212142376,"Tonico",1
"speak-english","Speak English",1212138688,"Rossana Modolin",27
"speak-english","Speak English",1212124836,"Guga Mafra",21
"speak-english","Speak English",2002,"Portuguesa",7
"speak-english","Speak English",1212139440,"Patrícia Mafra",4
"speak-english","Speak English",1212123847,"André Souza",3
"speak-english","Speak English",1212123564,"Caio Gomes",2
"speak-english","Speak English",1212137030,"Carlinhos Troll",2
"speak-english","Speak English",1212122462,"Carlos Voltor",2
"speak-english","Speak English",1212141105,"Delcio Gomes",2
"speak-english","Speak English",1212135105,"Fernando Reule",2
"speak-english","Speak English",3515,"JP",2
"speak-english","Speak English",1212137936,"Marcelo Bassoli",2
"speak-english","Speak English",1212140172,"Max Valarezo",2
"speak-english","Speak English",1212138286,"Sérgio Barreto",2
"speak-english","Speak English",1212122795,"Affonso Solano",1
"speak-english","Speak English",1212141688,"Caio Junqueira de Brito",1
"speak-english","Speak English",326,"Guilherme Briggs",1
"speak-english","Speak English",1212137167,"Guilherme Camillo",1
"speak-english","Speak English",1212141847,"Ian SBF",1
"speak-english","Speak English",1212141985,"Julia Gutnik",1
"speak-english","Speak English",1212138478,"Leila",1
"speak-english","Speak English",1212130384,"Lucas Radaelli",1
"speak-english","Speak English",1212125950,"Marcela Versiani",1
"speak-english","Speak English",4877,"Marco Gomes",1
"speak-english","Speak English",1212131200,"Maurício Linhares",1
"speak-english","Speak English",1212137166,"Roberta Arcoverde",1
"speak-english","Speak English",2003,"Sra. Jovem Nerd",1
"speak-english","Speak English",1212140055,"Sérgio Cantu",1
"speak-english","Speak English",1212137415,"Talita Ribeiro",1
"speak-english","Speak English",1212141331,"Thiago Romariz",1
"speak-english","Speak English",274,"Tucano",1
